<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
DIVDA;D;16/04/24;000000;1328.93;1329.19;1322.43;1324.84;21043388.207731
DIVDA;D;17/04/24;000000;1325.51;1328.93;1315.81;1320.78;15369362.026611
DIVDA;D;18/04/24;000000;1321.3;1323.33;1312.74;1320.46;15563653.010399
DIVDA;D;19/04/24;000000;1323.36;1328.61;1319.04;1325.02;18664045.159196
DIVDA;D;22/04/24;000000;1326.62;1330.63;1324.61;1328.18;22633819.052418
DIVDA;D;23/04/24;000000;1330.18;1330.96;1310.68;1312.09;27206856.525291
DIVDA;D;24/04/24;000000;1313.16;1314.26;1304.41;1307.93;16925757.997438
DIVDA;D;25/04/24;000000;1308.07;1311.48;1305.45;1311.48;12664598.973759
DIVDA;D;26/04/24;000000;1311.91;1316.03;1308.08;1310.44;14464990.30352
DIVDA;D;27/04/24;000000;1311.46;1317.35;1311.1;1315.44;14968936.691019
DIVDA;D;29/04/24;000000;1318.17;1322.81;1317.99;1322.6;10638064.842352
DIVDA;D;30/04/24;000000;1323.05;1324.26;1317.45;1319.34;7599391.502932
DIVDA;D;02/05/24;000000;1320.21;1323.99;1317.72;1320.12;13332194.798695
DIVDA;D;03/05/24;000000;1319.89;1323.34;1315.02;1318.37;12874372.408008
DIVDA;D;06/05/24;000000;1318.72;1322.52;1311.99;1317.73;30811183.454293
DIVDA;D;07/05/24;000000;1320.16;1329.47;1320.16;1327.4;28316360.883252
DIVDA;D;08/05/24;000000;1329.07;1331.21;1326.59;1328.21;14362760.411075
DIVDA;D;10/05/24;000000;1330.33;1335.61;1330.33;1335.32;8713748.945632
DIVDA;D;13/05/24;000000;1338.08;1340.7;1334.01;1338.67;22181150.509266
DIVDA;D;14/05/24;000000;1339.79;1340.48;1335.29;1336.06;18696369.176813
DIVDA;D;15/05/24;000000;1338.06;1339.46;1332.95;1337.98;34474756.01114
DIVDA;D;16/05/24;000000;1339.13;1344.54;1337.23;1344.34;21745437.994652
DIVDA;D;17/05/24;000000;1345.35;1349.8;1344.37;1349.01;24215467.889241
DIVDA;D;20/05/24;000000;1354.35;1356.57;1333.58;1337.63;24929569.298888
DIVDA;D;21/05/24;000000;1334.91;1341.02;1322.95;1332.36;23246933.641463
DIVDA;D;22/05/24;000000;1334.08;1340.25;1333.18;1336.64;18057267.982205
DIVDA;D;23/05/24;000000;1334.28;1337.37;1325.77;1333.26;20710573.050366
DIVDA;D;24/05/24;000000;1335.49;1336.23;1309.33;1316.05;26867353.974819
DIVDA;D;27/05/24;000000;1316.79;1320.98;1286.81;1293.74;30900389.71857
DIVDA;D;28/05/24;000000;1296.46;1308.62;1285.59;1286.02;24205977.189042
DIVDA;D;29/05/24;000000;1288.16;1294.15;1277.56;1293.62;17183337.124692
DIVDA;D;30/05/24;000000;1297.02;1298.43;1260.33;1264.47;23653820.899774
DIVDA;D;31/05/24;000000;1264.48;1269.48;1227.06;1230.28;33893446.919712
DIVDA;D;03/06/24;000000;1236.69;1246.28;1199.12;1234.49;44852522.125561
DIVDA;D;04/06/24;000000;1234.38;1253.69;1221.2;1252.88;25673356.07821
DIVDA;D;05/06/24;000000;1254.4;1258.18;1238.63;1241.1;19943121.576115
DIVDA;D;06/06/24;000000;1242.18;1248.02;1233.68;1241.36;13011721.677135
DIVDA;D;07/06/24;000000;1243.25;1266.17;1240.13;1256.92;26480182.289365
DIVDA;D;10/06/24;000000;1263.3;1268.91;1232.73;1240.18;20502225.179318
DIVDA;D;11/06/24;000000;1239.25;1242.15;1227.79;1239.45;22928636.002089
