<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBSCA;D;11/06/24;000000;10.5497;10.5603;10.384;10.4453;1455110381.447746
SBSCA;D;13/06/24;000000;10.3381;10.4789;10.1022;10.435;1568926854.646402
SBSCA;D;14/06/24;000000;10.4816;10.6703;10.45;10.5938;1341854021.3292
SBSCA;D;17/06/24;000000;10.6713;10.7039;10.4637;10.4637;1686978883.393764
SBSCA;D;18/06/24;000000;10.4563;10.4606;10.1945;10.2052;1665414991.272997
SBSCA;D;19/06/24;000000;10.1813;10.2211;9.8815;9.9314;1736836667.600795
SBSCA;D;20/06/24;000000;9.9901;10.3473;9.9445;10.3249;2299747100.914192
SBSCA;D;21/06/24;000000;10.3331;10.3968;10.266;10.311;1131773076.260529
SBSCA;D;24/06/24;000000;10.3003;10.3764;10.2089;10.2502;1184566080.769001
SBSCA;D;25/06/24;000000;10.2153;10.2488;10.151;10.2377;1330965957.675311
SBSCA;D;26/06/24;000000;10.2958;10.3456;10.2658;10.3176;1228459247.704421
SBSCA;D;27/06/24;000000;10.3315;10.3315;10.1722;10.2628;1298968326.800898
SBSCA;D;28/06/24;000000;10.2608;10.3137;10.2082;10.2132;934449758.202476
SBSCA;D;01/07/24;000000;10.2335;10.2527;10.1659;10.2118;1057403835.681702
SBSCA;D;02/07/24;000000;10.2219;10.2771;10.2012;10.2233;1239591111.549779
SBSCA;D;03/07/24;000000;10.244;10.254;10.114;10.1143;1271493566.881237
SBSCA;D;04/07/24;000000;10.0696;10.0853;9.8518;9.8943;1630688101.856406
SBSCA;D;05/07/24;000000;9.845;9.8825;9.7051;9.8392;1855962513.015094
SBSCA;D;08/07/24;000000;9.8324;9.8638;9.6908;9.6908;1349547795.373224
SBSCA;D;09/07/24;000000;9.6812;9.6839;9.3593;9.3709;2237878826.425472
SBSCA;D;10/07/24;000000;9.356;9.3892;9.0597;9.0831;2676827606.99431
SBSCA;D;11/07/24;000000;9.0124;9.4235;9.0124;9.4055;2056443619.901857
SBSCA;D;12/07/24;000000;9.4909;9.5389;9.294;9.3715;1916088068.193982
SBSCA;D;15/07/24;000000;9.4857;9.4889;9.2128;9.2347;1592087575.845331
SBSCA;D;16/07/24;000000;9.2657;9.3885;9.0672;9.3488;2197888459.602527
SBSCA;D;17/07/24;000000;9.3637;9.4484;9.2946;9.3365;2082374794.618517
SBSCA;D;18/07/24;000000;9.3445;9.4967;9.3094;9.4967;1360144213.355266
SBSCA;D;19/07/24;000000;9.5342;9.6498;9.4968;9.6109;1656234797.098256
SBSCA;D;22/07/24;000000;9.666;9.749;9.5973;9.649;1773145516.867111
SBSCA;D;23/07/24;000000;9.6721;9.6721;9.5885;9.6206;1486122948.346594
SBSCA;D;24/07/24;000000;9.6395;9.7199;9.5848;9.7088;1553630695.587155
SBSCA;D;25/07/24;000000;9.7097;9.7635;9.6536;9.7513;1589322450.463958
SBSCA;D;26/07/24;000000;9.7413;9.8505;9.3939;9.4919;2723991360.281925
SBSCA;D;29/07/24;000000;9.4552;9.4552;9.0959;9.0959;2203144696.590156
SBSCA;D;30/07/24;000000;9.0755;9.2867;9.0269;9.2867;1947130652.083382
SBSCA;D;31/07/24;000000;9.309;9.3685;9.281;9.3302;1502046143.690962
SBSCA;D;01/08/24;000000;9.4001;9.4761;9.2917;9.3087;1374978238.316003
SBSCA;D;02/08/24;000000;9.2601;9.2722;9.1243;9.1809;1477924047.51569
SBSCA;D;05/08/24;000000;9.1961;9.1961;8.8894;8.9357;2128386476.764256
SBSCA;D;06/08/24;000000;8.971;9.1007;8.8858;8.9224;1665348165.804674
SBSCA;D;07/08/24;000000;8.9665;9.1401;8.8553;9.1401;2539968944.88107
SBSCA;D;08/08/24;000000;9.135;9.176;8.9984;9.006;1532989357.427305
SBSCA;D;09/08/24;000000;8.9838;9.0495;8.9393;8.9858;1092083804.575122
SBSCA;D;12/08/24;000000;8.9943;9.0251;8.8902;8.9855;1674665706.157422
SBSCA;D;13/08/24;000000;9.0319;9.1505;9.0305;9.132;1417187127.221305
SBSCA;D;14/08/24;000000;9.176;9.2218;9.0719;9.0785;1445186793.258764
SBSCA;D;15/08/24;000000;9.0525;9.0667;8.9496;8.9548;1636101024.073605
SBSCA;D;16/08/24;000000;8.9485;8.9802;8.908;8.935;1214486288.829395
SBSCA;D;19/08/24;000000;8.9181;8.9305;8.7606;8.7611;1781799659.075505
SBSCA;D;20/08/24;000000;8.7882;8.825;8.7;8.7633;1656348094.597503
SBSCA;D;21/08/24;000000;8.7583;8.7903;8.6866;8.713;1702776269.827992
SBSCA;D;22/08/24;000000;8.6742;8.7943;8.5411;8.542;3345546345.387281
SBSCA;D;23/08/24;000000;8.5171;8.5378;8.2792;8.2943;4105588153.546387
SBSCA;D;26/08/24;000000;8.5576;8.6384;8.4934;8.5394;2853267900.137965
SBSCA;D;27/08/24;000000;8.6008;8.618;8.4177;8.4349;2175835238.100673
SBSCA;D;28/08/24;000000;8.4014;8.4014;8.1649;8.3065;4728317460.55877
SBSCA;D;29/08/24;000000;8.3195;8.362;8.2157;8.2855;3333279168.376389
SBSCA;D;30/08/24;000000;8.2514;8.2514;8.003;8.0267;3646882597.211817
SBSCA;D;02/09/24;000000;7.8806;7.9064;7.5803;7.592;2970493075.873145
SBSCA;D;03/09/24;000000;7.5883;7.7788;7.4929;7.5176;3785045585.880835
SBSCA;D;04/09/24;000000;7.6035;7.8549;7.569;7.8544;3017505144.394872
SBSCA;D;05/09/24;000000;7.9423;8.0835;7.9021;7.9268;4059910879.582824
SBSCA;D;06/09/24;000000;7.9293;8.0074;7.8657;7.9378;2536750950.199698
SBSCA;D;09/09/24;000000;8.0111;8.145;8.0111;8.1416;2314734986.79756
SBSCA;D;10/09/24;000000;8.2212;8.2417;8.0561;8.0634;2079360245.917423
SBSCA;D;11/09/24;000000;8.0908;8.7417;8.0019;8.0208;1312097898.613883
SBSCA;D;12/09/24;000000;7.906;7.9077;7.8013;7.8439;2233314862.473496
SBSCA;D;13/09/24;000000;7.8917;8.0257;7.7448;8.0152;3926477384.069071
SBSCA;D;16/09/24;000000;8.0864;8.1852;8.049;8.1713;2285292362.934216
SBSCA;D;17/09/24;000000;8.2267;8.2978;8.1655;8.2894;2264840620.23166
SBSCA;D;18/09/24;000000;8.3133;8.3268;8.1979;8.222;1949421569.613424
SBSCA;D;19/09/24;000000;8.1984;8.2696;8.1581;8.2224;2651055728.291532
SBSCA;D;20/09/24;000000;8.2315;8.3359;8.2315;8.3173;2998733104.735962
SBSCA;D;23/09/24;000000;8.3775;8.5214;8.3775;8.494;3609206058.208461
SBSCA;D;24/09/24;000000;8.5424;8.5702;8.4226;8.5081;2933566095.506882
SBSCA;D;25/09/24;000000;8.5219;8.543;8.3846;8.3955;3022697644.776164
SBSCA;D;26/09/24;000000;8.3688;8.4471;8.308;8.399;3372758882.424751
SBSCA;D;27/09/24;000000;8.416;8.5551;8.4124;8.5423;2257250957.045533
SBSCA;D;30/09/24;000000;8.6046;8.7301;8.6045;8.6263;2659365799.633241
SBSCA;D;01/10/24;000000;8.5533;8.5696;8.4576;8.4824;2353573515.532781
SBSCA;D;02/10/24;000000;8.4897;8.5375;8.3097;8.3222;1996955924.430996
SBSCA;D;03/10/24;000000;8.3311;8.3758;8.2336;8.3065;2819802561.588608
SBSCA;D;04/10/24;000000;8.3851;8.4322;8.347;8.3837;1844508043.725304
SBSCA;D;07/10/24;000000;8.4036;8.425;8.2819;8.2984;1718859204.66609
SBSCA;D;08/10/24;000000;8.3283;8.3676;8.2708;8.3477;1693919872.580358
SBSCA;D;09/10/24;000000;8.3485;8.3535;8.2532;8.2532;1762585707.278268
SBSCA;D;10/10/24;000000;8.3045;8.3464;8.2598;8.2783;1477458111.586198
SBSCA;D;11/10/24;000000;8.283;8.2973;8.2338;8.2927;1500730757.594995
SBSCA;D;14/10/24;000000;8.2928;8.4053;8.2176;8.3459;2065058090.118589
SBSCA;D;15/10/24;000000;8.3748;8.4917;8.3559;8.4619;2188315180.539259
SBSCA;D;16/10/24;000000;8.4711;8.5039;8.3822;8.3851;2262823693.989441
SBSCA;D;17/10/24;000000;8.4;8.4139;8.3194;8.3194;1560104622.142541
SBSCA;D;18/10/24;000000;8.302;8.3253;8.2697;8.309;1277272751.399254
SBSCA;D;21/10/24;000000;8.3257;8.3529;8.2823;8.2896;1208191735.962201
SBSCA;D;22/10/24;000000;8.2916;8.2929;8.2048;8.2168;1098451758.897361
SBSCA;D;23/10/24;000000;8.2025;8.2143;8.1254;8.1702;1346342455.295337
SBSCA;D;24/10/24;000000;8.1044;8.1596;8.0221;8.1222;1745273656.966286
SBSCA;D;25/10/24;000000;8.1377;8.1787;7.8929;7.9376;3731589679.03098
SBSCA;D;28/10/24;000000;7.9474;7.9474;7.6806;7.6953;2569348218.646942
SBSCA;D;29/10/24;000000;7.7083;7.8255;7.6657;7.8036;3134968900.730124
SBSCA;D;30/10/24;000000;7.8515;7.9091;7.788;7.8373;2244876824.821403
SBSCA;D;31/10/24;000000;7.714;7.7308;7.6045;7.6077;2394988905.195359
SBSCA;D;01/11/24;000000;7.6232;7.7118;7.5855;7.697;2495149882.468455
SBSCA;D;02/11/24;000000;7.6989;7.7306;7.6907;7.7004;1102381500.945629
SBSCA;D;05/11/24;000000;7.7284;7.7758;7.7089;7.7494;1713390917.031483
SBSCA;D;06/11/24;000000;7.7741;8.035;7.7741;7.8747;3883837919.666727
SBSCA;D;07/11/24;000000;7.8813;7.9166;7.7534;7.9062;2890486760.080957
SBSCA;D;08/11/24;000000;8.0087;8.0821;7.9767;8.06;2585691764.016246
SBSCA;D;11/11/24;000000;8.1702;8.3168;8.1702;8.3168;3189162292.279624
SBSCA;D;12/11/24;000000;8.305;8.305;8.1915;8.2522;3060239062.863124
SBSCA;D;13/11/24;000000;8.1787;8.299;8.1651;8.2952;2417168493.534312
SBSCA;D;14/11/24;000000;8.1902;8.2445;8.1176;8.1278;1870479255.872903
SBSCA;D;15/11/24;000000;8.1451;8.2478;8.1316;8.243;2101960400.3629
SBSCA;D;18/11/24;000000;8.2699;8.2699;8.101;8.1911;2038996821.309856
SBSCA;D;19/11/24;000000;8.1603;8.1812;7.882;7.9298;2763368730.798102
SBSCA;D;20/11/24;000000;7.9294;7.9973;7.8135;7.8191;2348484352.928089
SBSCA;D;21/11/24;000000;7.816;7.8432;7.6211;7.6507;2693798842.416419
SBSCA;D;22/11/24;000000;7.768;7.8134;7.6937;7.6991;1889106051.576032
SBSCA;D;25/11/24;000000;7.7267;7.7413;7.4759;7.5358;2408445945.670737
SBSCA;D;26/11/24;000000;7.5095;7.5693;7.2366;7.2467;4372445084.83458
SBSCA;D;27/11/24;000000;7.2584;7.3022;7.0079;7.1979;5868252902.457673
SBSCA;D;28/11/24;000000;7.3622;7.4692;7.2804;7.4524;4309287467.46876
SBSCA;D;29/11/24;000000;7.4581;7.5431;7.4095;7.4905;3618095179.96839
SBSCA;D;02/12/24;000000;7.4589;7.5726;7.4589;7.5291;2581063079.311467
SBSCA;D;03/12/24;000000;7.5175;7.5254;7.259;7.322;2524520691.061896
SBSCA;D;04/12/24;000000;7.2938;7.3836;7.185;7.2076;2660118961.494123
SBSCA;D;05/12/24;000000;7.1597;7.3132;7.0934;7.2723;3278917408.476286
SBSCA;D;06/12/24;000000;7.3487;7.4127;7.2897;7.3797;2066044476.538595
SBSCA;D;09/12/24;000000;7.3894;7.5147;7.3894;7.4972;1853860064.506516
SBSCA;D;10/12/24;000000;7.4836;7.4836;7.2976;7.3295;2242141696.789186
SBSCA;D;11/12/24;000000;7.3163;7.3502;7.2563;7.2563;1814563427.104654
SBSCA;D;12/12/24;000000;7.3149;7.3417;7.1824;7.1861;2138106071.893453
SBSCA;D;13/12/24;000000;7.1812;7.1873;7.1156;7.1722;1699503326.521731
SBSCA;D;16/12/24;000000;7.1602;7.1602;6.9608;6.9653;2692435879.739555
SBSCA;D;17/12/24;000000;7.1256;7.1256;6.9375;6.9837;2129134963.087831
SBSCA;D;18/12/24;000000;7.0167;7.1163;7.0161;7.1163;1544672181.569473
SBSCA;D;19/12/24;000000;7.1651;7.2868;7.1647;7.1851;2434967698.193334
SBSCA;D;20/12/24;000000;7.2301;7.8666;7.2114;7.8216;6616260731.212766
