<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MCFTR;D;19/02/24;000000;7371.35;7371.35;7371.35;7371.35;0
MCFTR;D;20/02/24;000000;7287.13;7287.13;7287.13;7287.13;0
MCFTR;D;21/02/24;000000;7132.66;7132.66;7132.66;7132.66;0
MCFTR;D;22/02/24;000000;7139.02;7139.02;7139.02;7139.02;0
MCFTR;D;26/02/24;000000;7300.03;7300.03;7300.03;7300.03;0
MCFTR;D;27/02/24;000000;7290.53;7290.53;7290.53;7290.53;0
MCFTR;D;28/02/24;000000;7331.56;7331.56;7331.56;7331.56;0
MCFTR;D;29/02/24;000000;7399.15;7399.15;7399.15;7399.15;0
MCFTR;D;01/03/24;000000;7421.55;7421.55;7421.55;7421.55;0
MCFTR;D;04/03/24;000000;7489.91;7489.91;7489.91;7489.91;0
MCFTR;D;05/03/24;000000;7499.32;7499.32;7499.32;7499.32;0
MCFTR;D;06/03/24;000000;7521.33;7521.33;7521.33;7521.33;0
MCFTR;D;07/03/24;000000;7532.92;7532.92;7532.92;7532.92;0
MCFTR;D;11/03/24;000000;7543.44;7543.44;7543.44;7543.44;0
MCFTR;D;12/03/24;000000;7571.36;7571.36;7571.36;7571.36;0
MCFTR;D;13/03/24;000000;7544.28;7544.28;7544.28;7544.28;0
MCFTR;D;14/03/24;000000;7490.48;7490.48;7490.48;7490.48;0
MCFTR;D;15/03/24;000000;7497.45;7497.45;7497.45;7497.45;0
MCFTR;D;18/03/24;000000;7488.88;7488.88;7488.88;7488.88;0
MCFTR;D;19/03/24;000000;7417.7;7417.7;7417.7;7417.7;0
MCFTR;D;20/03/24;000000;7422.54;7422.54;7422.54;7422.54;0
MCFTR;D;21/03/24;000000;7467.05;7467.05;7467.05;7467.05;0
MCFTR;D;22/03/24;000000;7437.06;7437.06;7437.06;7437.06;0
MCFTR;D;25/03/24;000000;7455.55;7455.55;7455.55;7455.55;0
MCFTR;D;26/03/24;000000;7475.29;7475.29;7475.29;7475.29;0
MCFTR;D;27/03/24;000000;7517.5;7517.5;7517.5;7517.5;0
MCFTR;D;28/03/24;000000;7537.25;7537.25;7537.25;7537.25;0
MCFTR;D;29/03/24;000000;7582.21;7582.21;7582.21;7582.21;0
MCFTR;D;01/04/24;000000;7652.2;7652.2;7652.2;7652.2;0
