<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;D;12/01/24;000000;3182.5;3196.98;3176.09;3185.22;18148218.172782
IMOEX;D;15/01/24;000000;3190.62;3200.78;3176.73;3184.88;17067209.247287
IMOEX;D;16/01/24;000000;3186.77;3187.14;3162.98;3179.45;16416384.643287
IMOEX;D;17/01/24;000000;3174.87;3189.26;3169.99;3185.23;14367590.99896
IMOEX;D;18/01/24;000000;3188.71;3193.54;3176.72;3178.85;13025460.069011
IMOEX;D;19/01/24;000000;3176.13;3179.21;3154.46;3166.37;13835682.96781
IMOEX;D;22/01/24;000000;3161.44;3179.11;3157.37;3172.15;12692926.300883
IMOEX;D;23/01/24;000000;3176.19;3179.75;3166.66;3175.74;13810886.382572
IMOEX;D;24/01/24;000000;3176.59;3183.7;3152.96;3162.41;13933573.729929
IMOEX;D;25/01/24;000000;3163.36;3166.95;3143.89;3157.74;13935743.549581
IMOEX;D;26/01/24;000000;3164.55;3171.95;3157.76;3163.21;14036776.311223
IMOEX;D;29/01/24;000000;3169.57;3184.15;3169.57;3176.61;14185558.797581
IMOEX;D;30/01/24;000000;3181.75;3196.15;3178.82;3196.08;22287183.958734
IMOEX;D;31/01/24;000000;3201.48;3219.41;3198.83;3214.19;19765117.82359
IMOEX;D;01/02/24;000000;3220.43;3233.21;3220.38;3229.89;17129123.362297
IMOEX;D;02/02/24;000000;3229.48;3232.35;3215;3226.35;17763618.89298
IMOEX;D;05/02/24;000000;3218.91;3232.38;3218.91;3226.79;24223804.638102
IMOEX;D;06/02/24;000000;3234.44;3238.4;3228.78;3238.4;14078586.830058
IMOEX;D;07/02/24;000000;3240.57;3259.24;3240.16;3256.58;21296941.036762
IMOEX;D;08/02/24;000000;3261.18;3266.45;3236.79;3241.81;27712099.485023
IMOEX;D;09/02/24;000000;3231.3;3242.38;3219.56;3242.38;15296182.076479
IMOEX;D;12/02/24;000000;3241.57;3248.5;3227.7;3248.5;15819500.285984
IMOEX;D;13/02/24;000000;3250.3;3259.69;3245.02;3254.6;14120965.433594
IMOEX;D;14/02/24;000000;3261.52;3267.88;3251.76;3258.14;12013401.996621
IMOEX;D;15/02/24;000000;3249.78;3265.83;3238.83;3265.63;12296679.424957
IMOEX;D;16/02/24;000000;3269.84;3275.23;3236.42;3242.48;13782791.389842
IMOEX;D;19/02/24;000000;3247.46;3253.02;3234.1;3244.56;10279662.556774
IMOEX;D;20/02/24;000000;3236.85;3237.34;3206.07;3207.49;19063082.727791
IMOEX;D;21/02/24;000000;3173.01;3185.8;3135.8;3139.5;32209508.548908
IMOEX;D;22/02/24;000000;3152.75;3166.86;3141.88;3142.3;20356400.652812
IMOEX;D;26/02/24;000000;3186.06;3213.17;3186.06;3213.17;20889492.120532
IMOEX;D;27/02/24;000000;3220.26;3224.52;3203.58;3208.99;16567419.471473
IMOEX;D;28/02/24;000000;3215.53;3240.29;3213.36;3227.05;18522422.583029
IMOEX;D;29/02/24;000000;3233.03;3258.14;3224.09;3256.8;15035531.457938
IMOEX;D;01/03/24;000000;3259;3269.28;3249.69;3266.66;17676258.909925
IMOEX;D;04/03/24;000000;3278.01;3298.63;3277.85;3296.75;25331262.732434
IMOEX;D;05/03/24;000000;3305.79;3312.41;3283.59;3300.89;19245681.683755
IMOEX;D;06/03/24;000000;3298.86;3318.14;3289.25;3310.58;14434033.234597
IMOEX;D;07/03/24;000000;3309.31;3317.73;3303.93;3315.68;12281812.747685
IMOEX;D;11/03/24;000000;3329.72;3340.37;3318.9;3320.31;18557019.563151
IMOEX;D;12/03/24;000000;3320.18;3335.41;3304.49;3332.6;15632211.672654
IMOEX;D;13/03/24;000000;3337.56;3343.56;3317.19;3320.68;17394024.44606
IMOEX;D;14/03/24;000000;3314.66;3318.49;3287.86;3297;20176919.25231
IMOEX;D;15/03/24;000000;3295.15;3313.42;3292.13;3300.07;14294371.938957
IMOEX;D;18/03/24;000000;3305.67;3313.05;3292;3296.3;24909222.582045
IMOEX;D;19/03/24;000000;3293.93;3303.52;3254.3;3264.97;37070024.3114
IMOEX;D;20/03/24;000000;3268.87;3286.72;3257.72;3267.1;39977740.411202
IMOEX;D;21/03/24;000000;3286.75;3297.46;3259.03;3286.69;31755561.526337
IMOEX;D;22/03/24;000000;3289.28;3299.19;3260.39;3273.49;25703097.853908
IMOEX;D;25/03/24;000000;3251.24;3281.63;3234.95;3281.63;21254125.317953
IMOEX;D;26/03/24;000000;3286.2;3291;3275.8;3285.54;17508191.239553
IMOEX;D;27/03/24;000000;3291.7;3304.09;3280.03;3304.09;15108469.186984
IMOEX;D;28/03/24;000000;3308.26;3313.59;3301.52;3312.77;17917511.41264
IMOEX;D;29/03/24;000000;3313.17;3332.53;3305.22;3332.53;17141312.266393
IMOEX;D;01/04/24;000000;3343.66;3367.34;3343.66;3363.29;28955462.656284
IMOEX;D;02/04/24;000000;3369.32;3375.69;3357.55;3371.29;23264845.678687
IMOEX;D;03/04/24;000000;3381.95;3397.33;3376.63;3395.59;24405551.691263
IMOEX;D;04/04/24;000000;3399.81;3409.62;3392.06;3407.57;22898774.284625
IMOEX;D;05/04/24;000000;3393.2;3401.16;3385.42;3395.37;16706777.001024
IMOEX;D;08/04/24;000000;3400.82;3423.35;3400.82;3417.38;20189070.99786
IMOEX;D;09/04/24;000000;3423.41;3441.18;3408.99;3414.26;23266644.881427
IMOEX;D;10/04/24;000000;3424.75;3440.03;3405.46;3439.11;18539446.63894
IMOEX;D;11/04/24;000000;3442.84;3455.61;3431.18;3439.53;14599429.07448
IMOEX;D;12/04/24;000000;3448.6;3464;3446.79;3456.24;17081424.855255
IMOEX;D;15/04/24;000000;3456.38;3476.98;3454.06;3472.19;20283489.427975
IMOEX;D;16/04/24;000000;3478.02;3479.04;3459.45;3462.94;17731059.170144
IMOEX;D;17/04/24;000000;3469.57;3476.72;3443.07;3454.07;16983157.432877
IMOEX;D;18/04/24;000000;3451.37;3457.46;3436.95;3455.82;15451388.920386
IMOEX;D;19/04/24;000000;3458.86;3475.13;3451.48;3470.88;14680044.992404
IMOEX;D;22/04/24;000000;3468.09;3480.21;3460.58;3479.17;21801773.719356
IMOEX;D;23/04/24;000000;3483.26;3487.55;3436.83;3439.42;26526473.23829
IMOEX;D;24/04/24;000000;3438.45;3445.67;3423.17;3428.93;16456437.785434
IMOEX;D;25/04/24;000000;3429.62;3443.74;3427.02;3439.76;12964412.601742
IMOEX;D;26/04/24;000000;3446.39;3459.12;3438.06;3449.77;12958001.409622
IMOEX;D;27/04/24;000000;3453.63;3467.23;3453.4;3465.85;13110656.414549
IMOEX;D;29/04/24;000000;3468.92;3480.47;3467.25;3478.08;8520992.519022
IMOEX;D;30/04/24;000000;3481.29;3486.3;3464.86;3469.83;6603058.83134
IMOEX;D;02/05/24;000000;3470.87;3477.42;3439.58;3442.83;15495476.312551
IMOEX;D;03/05/24;000000;3443.49;3450.43;3424.63;3441.77;13664319.713858
IMOEX;D;06/05/24;000000;3441.7;3444.11;3418.47;3436.05;19137761.94517
IMOEX;D;07/05/24;000000;3405.82;3428.37;3405.82;3427.61;18034238.138656
IMOEX;D;08/05/24;000000;3431.84;3438.75;3430.1;3432.54;14464881.896559
IMOEX;D;10/05/24;000000;3438.5;3452.33;3438.5;3449.78;8566746.331259
IMOEX;D;13/05/24;000000;3459.05;3465.62;3448.5;3457.11;17223978.777195
IMOEX;D;14/05/24;000000;3465.83;3468.28;3457.31;3463.93;16745353.894657
IMOEX;D;15/05/24;000000;3466.35;3476.49;3462.86;3470.72;24243951.438478
IMOEX;D;16/05/24;000000;3480.48;3490.77;3477.85;3486.26;17243326.8346
IMOEX;D;17/05/24;000000;3495.25;3506.91;3490.17;3501.89;18597976.724644
IMOEX;D;20/05/24;000000;3516.4;3521.72;3468.09;3468.09;22586690.691986
IMOEX;D;21/05/24;000000;3447.25;3460.19;3409.92;3428.38;25392461.443654
IMOEX;D;22/05/24;000000;3433.36;3449.43;3433.36;3444.64;15209457.007665
IMOEX;D;23/05/24;000000;3436.81;3444.79;3407.41;3442.79;21213159.784983
IMOEX;D;24/05/24;000000;3438.65;3442.36;3377.64;3396.5;23580761.833265
IMOEX;D;27/05/24;000000;3384.74;3392.99;3298.21;3299.22;30770109.429653
IMOEX;D;28/05/24;000000;3305.11;3347.85;3277.48;3302.91;21479890.841794
IMOEX;D;29/05/24;000000;3307.76;3323.08;3284.14;3318.03;18789004.190573
IMOEX;D;30/05/24;000000;3332.77;3342.59;3275.54;3282.18;15349665.1783
IMOEX;D;31/05/24;000000;3258.52;3270.01;3211.19;3217.19;21570840.11094
IMOEX;D;03/06/24;000000;3192.3;3217.36;3087.99;3141.42;39673025.815289
IMOEX;D;04/06/24;000000;3160.01;3201.53;3138.25;3186.93;22501593.031681
IMOEX;D;05/06/24;000000;3217.63;3237.53;3194.73;3212.24;22079206.427875
IMOEX;D;06/06/24;000000;3206.74;3215.99;3178.21;3192.38;13866676.702849
IMOEX;D;07/06/24;000000;3199.75;3268.89;3193.57;3233.22;25582052.513766
IMOEX;D;10/06/24;000000;3245.4;3255.49;3180.21;3180.94;20539911.65219
IMOEX;D;11/06/24;000000;3178.71;3191.27;3148.22;3171.1;21348095.229017
