<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBMXA;D;27/03/24;000000;19.1685;19.2288;19.0891;19.2288;2628538338.053864
SBMXA;D;28/03/24;000000;19.2545;19.2832;19.2135;19.2786;3117515090.544998
SBMXA;D;29/03/24;000000;19.2811;19.3929;19.2361;19.3929;2984102843.767506
SBMXA;D;01/04/24;000000;19.4636;19.5953;19.4636;19.5717;5010755831.462762
SBMXA;D;02/04/24;000000;19.6047;19.6425;19.5383;19.6183;3990175852.371354
SBMXA;D;03/04/24;000000;19.6809;19.7693;19.6493;19.7596;4276877240.17423
SBMXA;D;04/04/24;000000;19.7802;19.8376;19.7374;19.8264;3983610449.755623
SBMXA;D;05/04/24;000000;19.7429;19.7894;19.6986;19.7552;2903729463.315121
SBMXA;D;08/04/24;000000;19.7865;19.9161;19.7865;19.8819;3525885680.193945
SBMXA;D;09/04/24;000000;19.9195;20.0196;19.8332;19.8633;4034745109.804592
SBMXA;D;10/04/24;000000;19.9241;20.0116;19.8128;20.0071;3247862731.657865
SBMXA;D;11/04/24;000000;20.0274;20.1014;19.9616;20.0087;2521700125.421676
SBMXA;D;12/04/24;000000;20.0626;20.1475;20.0521;20.1034;2937804236.153172
SBMXA;D;15/04/24;000000;20.1007;20.222;20.0906;20.1954;3545861333.567454
SBMXA;D;16/04/24;000000;20.2306;20.2343;20.1208;20.1409;3095556371.338687
SBMXA;D;17/04/24;000000;20.1781;20.2203;20.0249;20.0886;2954953790.51754
SBMXA;D;18/04/24;000000;20.0711;20.107;19.9891;20.0981;2677987413.969301
SBMXA;D;19/04/24;000000;20.1199;20.2102;20.0744;20.1863;2560320684.354987
SBMXA;D;22/04/24;000000;20.1742;20.2395;20.1272;20.2338;3795680330.371655
SBMXA;D;23/04/24;000000;20.2676;20.2818;19.988;20.0027;4623250781.420259
SBMXA;D;24/04/24;000000;20.0142;20.0369;19.9076;19.9403;2857379783.471211
SBMXA;D;25/04/24;000000;19.9478;20.0249;19.9302;20.0026;2264034871.192524
SBMXA;D;26/04/24;000000;20.0404;20.1138;19.9934;20.0601;2287021599.593742
SBMXA;D;27/04/24;000000;20.0818;20.161;20.0817;20.1536;2293244910.638402
SBMXA;D;29/04/24;000000;20.1627;20.2377;20.1627;20.2239;1487975227.954086
SBMXA;D;30/04/24;000000;20.255;20.2717;20.1471;20.176;1146654197.441523
SBMXA;D;02/05/24;000000;20.174;20.2193;20.0006;20.0183;2740339279.032887
SBMXA;D;03/05/24;000000;20.0315;20.0616;19.9132;20.0115;2382961717.264363
SBMXA;D;06/05/24;000000;20.0158;20.0239;19.8818;19.9828;3316264013.710034
SBMXA;D;07/05/24;000000;20.0117;20.1295;20.0117;20.1247;3002898615.813305
SBMXA;D;08/05/24;000000;20.162;20.1892;20.1399;20.1527;2451881090.669669
SBMXA;D;10/05/24;000000;20.1935;20.2677;20.1935;20.253;1484522449.801902
SBMXA;D;13/05/24;000000;20.306;20.3446;20.246;20.2949;2970998799.770617
SBMXA;D;14/05/24;000000;20.3493;20.3596;20.2967;20.3339;2864336233.403583
SBMXA;D;15/05/24;000000;20.3653;20.4057;20.3351;20.3726;4171827667.000228
SBMXA;D;16/05/24;000000;20.4462;20.4886;20.4146;20.4624;2980171970.310501
SBMXA;D;17/05/24;000000;20.5243;20.5808;20.4859;20.5525;3200058433.386316
