<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CHMF;D;02/09/24;000000;1224.2;1234.8;1155.4;1172;1398806
CHMF;D;03/09/24;000000;1169;1214;1140.2;1176.2;1524785
CHMF;D;04/09/24;000000;1176.4;1239.6;1174.8;1235.6;1238416
CHMF;D;05/09/24;000000;1244.6;1294.8;1225.6;1236;1824452
CHMF;D;06/09/24;000000;1237.6;1258.4;1215.8;1244;979656
CHMF;D;09/09/24;000000;1248.2;1315;1248;1313;1867633
CHMF;D;10/09/24;000000;1283;1288;1251;1254.2;1999447
CHMF;D;11/09/24;000000;1250.4;1260;1196.2;1201.2;1001234
CHMF;D;12/09/24;000000;1204;1212.4;1181;1208.4;964162
CHMF;D;13/09/24;000000;1210.6;1235.8;1160.6;1233.8;1407730
CHMF;D;16/09/24;000000;1236.4;1269;1235;1265;1050148
CHMF;D;17/09/24;000000;1267;1300;1261.8;1294.4;1276747
CHMF;D;18/09/24;000000;1294.4;1294.6;1270;1272;884685
CHMF;D;19/09/24;000000;1274.4;1284.8;1259;1273.8;791318
CHMF;D;20/09/24;000000;1273.8;1319;1271.2;1319;687641
CHMF;D;23/09/24;000000;1325;1340;1302;1309.6;1329257
CHMF;D;24/09/24;000000;1312.4;1325;1295;1302.2;1207724
CHMF;D;25/09/24;000000;1305;1328.4;1274;1287.8;1373646
CHMF;D;26/09/24;000000;1283.8;1294.6;1260.4;1271;814667
CHMF;D;27/09/24;000000;1273.8;1293.2;1265;1288.4;592639
CHMF;D;30/09/24;000000;1290.2;1315;1256.6;1257.6;1032372
CHMF;D;01/10/24;000000;1259;1283;1254;1272;1088137
CHMF;D;02/10/24;000000;1272.4;1292;1236.6;1247.8;1315292
CHMF;D;03/10/24;000000;1245;1256.4;1208.4;1241.8;1119850
CHMF;D;04/10/24;000000;1243;1259.8;1228;1236;656090
CHMF;D;07/10/24;000000;1236;1236;1213.8;1221;668542
CHMF;D;08/10/24;000000;1220;1247.6;1204;1239;914217
CHMF;D;09/10/24;000000;1239;1246.8;1206.2;1224;764761
CHMF;D;10/10/24;000000;1224.2;1239.4;1217.4;1228.2;637068
CHMF;D;11/10/24;000000;1224;1234;1210;1221;782648
CHMF;D;14/10/24;000000;1219.8;1254.8;1207.6;1248.4;848391
CHMF;D;15/10/24;000000;1247.6;1265.6;1232.4;1242.4;1249027
