<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GRODA;D;09/07/24;000000;881.51;882.22;857.46;857.89;25289055.728817
GRODA;D;10/07/24;000000;856.49;859.46;828.69;828.78;33962612.005617
GRODA;D;11/07/24;000000;829.36;868.51;829.36;867.54;29982926.735812
GRODA;D;12/07/24;000000;867.65;870.9;854.09;865.8;24811329.792097
GRODA;D;15/07/24;000000;868;868.88;845.14;849.09;25425924.087
GRODA;D;16/07/24;000000;849.54;859.01;837.79;857.68;29307085.1287
GRODA;D;17/07/24;000000;856.66;859.35;849.4;850.59;26542980.020513
GRODA;D;18/07/24;000000;851.68;866.53;847.43;864.96;27900909.834216
GRODA;D;19/07/24;000000;865.18;876.88;862.61;873.98;26349019.361748
GRODA;D;22/07/24;000000;877.4;881.41;871.91;876.69;21201269.717931
GRODA;D;23/07/24;000000;876.31;876.41;867.51;872.07;11844371.526755
GRODA;D;24/07/24;000000;872.1;876.09;867.31;873.02;15361893.254837
GRODA;D;25/07/24;000000;872.73;876.67;867.45;873.19;16367914.150884
GRODA;D;26/07/24;000000;873.45;883.28;854.26;861.84;30445971.021013
GRODA;D;29/07/24;000000;860.81;860.81;832.36;833.57;21158218.787059
GRODA;D;30/07/24;000000;828.53;842.78;825.25;842.78;18291834.806771
GRODA;D;31/07/24;000000;843.41;845.77;838.86;845.71;14272267.461467
GRODA;D;01/08/24;000000;845.85;851.6;834.7;836.25;10687093.725609
GRODA;D;02/08/24;000000;836.06;837.42;826.61;830.85;15568112.286599
GRODA;D;05/08/24;000000;830.82;830.82;808.86;811.28;19192750.290988
GRODA;D;06/08/24;000000;816.28;825.31;808.42;813.27;14712936.549116
GRODA;D;07/08/24;000000;814.11;827.07;806.81;825.01;16857359.479744
GRODA;D;08/08/24;000000;826.65;829.12;813.9;817.22;12747983.268787
GRODA;D;09/08/24;000000;817.58;824.98;814.34;819.62;8979101.711279
GRODA;D;12/08/24;000000;819;822.72;811.54;821.64;17201800.35508
GRODA;D;13/08/24;000000;823.61;837.35;823.23;837.35;21385332.86843
GRODA;D;14/08/24;000000;837.97;840.79;824.61;825.63;23279016.545226
GRODA;D;15/08/24;000000;826.53;827.88;820.55;820.76;15088215.560485
GRODA;D;16/08/24;000000;820.85;823.74;813.14;815.1;11931352.354457
GRODA;D;19/08/24;000000;816.13;816.96;796.54;799.79;16052808.897423
GRODA;D;20/08/24;000000;800.37;802.73;791.25;796.28;19741423.665245
GRODA;D;21/08/24;000000;797.15;801.5;793.51;799.7;18457887.003618
GRODA;D;22/08/24;000000;801.06;801.06;775.13;778.77;18768961.333323
GRODA;D;23/08/24;000000;778.08;780.91;761.35;768.28;25984250.222889
GRODA;D;26/08/24;000000;782;789.15;777.64;788.95;18852421.640593
GRODA;D;27/08/24;000000;791.04;794.95;773.67;774.6;15460284.700129
GRODA;D;28/08/24;000000;774.39;774.39;756.68;768.38;16298344.28179
GRODA;D;29/08/24;000000;768.95;771.83;758.99;765.09;17689861.874827
GRODA;D;30/08/24;000000;761.49;761.57;734.49;735.77;22739695.296267
GRODA;D;02/09/24;000000;727.03;727.3;691.6;698.18;30741854.274317
GRODA;D;03/09/24;000000;697.71;716.28;690.39;697.52;31665429.693408
GRODA;D;04/09/24;000000;697.58;728.35;695.96;728.35;24642991.538969
GRODA;D;05/09/24;000000;731.4;741.54;725.71;728.23;27349778.43482
GRODA;D;06/09/24;000000;728.52;737.4;724.67;736.14;16976802.356578
GRODA;D;09/09/24;000000;737.35;760.88;737.35;760.47;24767856.431819
GRODA;D;10/09/24;000000;761.3;763.46;742.27;747.24;20002977.937288
GRODA;D;11/09/24;000000;747.8;751.13;729.98;732.98;18755550.503895
GRODA;D;12/09/24;000000;731.61;732.59;723.88;731.96;19298490.933176
GRODA;D;13/09/24;000000;732.39;752.09;718.53;751.73;38848334.148865
GRODA;D;16/09/24;000000;754.05;769.8;752.62;769.04;31432805.696823
GRODA;D;17/09/24;000000;771.78;784.51;767.15;783.74;39662151.687052
GRODA;D;18/09/24;000000;784.66;785.01;772.16;774.29;32477602.806197
GRODA;D;19/09/24;000000;774.23;781.84;769.69;774.25;26862053.898276
GRODA;D;20/09/24;000000;774.69;787.01;774.69;786.89;24464449.341895
GRODA;D;23/09/24;000000;788.95;795.07;788.95;794.07;28350976.415212
GRODA;D;24/09/24;000000;795.99;799.15;788.29;793.8;26369715.778455
GRODA;D;25/09/24;000000;795.56;798.53;782.21;785.01;26557993.307636
GRODA;D;26/09/24;000000;783.62;790.46;780.18;786.74;20269665.686453
GRODA;D;27/09/24;000000;788.28;796.52;786.75;796.21;16898479.155616
GRODA;D;30/09/24;000000;796.61;807.05;790.56;790.7;20086240.806354
GRODA;D;01/10/24;000000;789.97;797.73;786.87;789.42;33724920.868275
GRODA;D;02/10/24;000000;790.07;793.76;773.02;777.5;33674685.311113
GRODA;D;03/10/24;000000;776.88;781.14;766.14;778.77;26189394.581213
GRODA;D;04/10/24;000000;779.97;784.28;776.42;780.39;16772971.136077
GRODA;D;07/10/24;000000;781.03;782.6;773.47;778.48;18802472.436685
GRODA;D;08/10/24;000000;776.82;778.34;771.76;775.01;21765271.40159
GRODA;D;09/10/24;000000;776.91;777.87;768.96;773.33;15993951.877272
GRODA;D;10/10/24;000000;773.78;779.31;772.33;775.83;12300002.172894
GRODA;D;11/10/24;000000;774.98;776.21;768.67;771.33;12794760.446354
GRODA;D;14/10/24;000000;770.7;781.63;763.89;781.02;22076404.621811
GRODA;D;15/10/24;000000;780.06;788.46;777.9;786.35;18094596.249877
GRODA;D;16/10/24;000000;787.27;790.09;779.69;782.55;14481588.587462
GRODA;D;17/10/24;000000;782.32;782.96;767.44;768.51;16969145.725833
GRODA;D;18/10/24;000000;771.19;773.62;767.25;771.96;15044455.293264
GRODA;D;21/10/24;000000;772.56;776.66;772.24;773.91;38383359.325394
GRODA;D;22/10/24;000000;773.4;774.22;766.98;767.95;22217081.112936
GRODA;D;23/10/24;000000;767.92;767.92;757.47;758.38;30347944.436348
GRODA;D;24/10/24;000000;758.2;762.57;752.15;761.59;19552439.702897
GRODA;D;25/10/24;000000;764.04;768.51;743.61;746.26;39475396.87474
GRODA;D;28/10/24;000000;746.24;746.24;720.05;725.59;38872645.003436
GRODA;D;29/10/24;000000;725.58;737.32;720.42;734.24;28183666.630901
GRODA;D;30/10/24;000000;735.54;742.57;728.06;728.22;25263868.644833
GRODA;D;31/10/24;000000;726.79;729.95;718.33;722.64;25460251.060122
GRODA;D;01/11/24;000000;722.64;731.27;720.28;730.91;23169536.961099
GRODA;D;02/11/24;000000;730.88;734.62;729.3;734.24;10139661.131911
GRODA;D;05/11/24;000000;734.21;739.18;732.21;737.64;17133199.844026
GRODA;D;06/11/24;000000;737.62;758.52;737.62;745.42;42405628.681818
GRODA;D;07/11/24;000000;745.39;760.26;734.15;760.01;30319434.502714
GRODA;D;08/11/24;000000;760.38;770.9;755.91;770.85;28535285.671331
GRODA;D;11/11/24;000000;770.81;780.54;770.81;777.83;31186739.759342
GRODA;D;12/11/24;000000;777.8;777.8;766.46;767.51;26393305.586539
GRODA;D;13/11/24;000000;766.77;773.99;760.82;761.63;24519450.729006
GRODA;D;14/11/24;000000;761.6;764.97;757.16;760.33;22948330.822729
GRODA;D;15/11/24;000000;760.3;771.38;759.55;769.84;24283599.609899
GRODA;D;18/11/24;000000;769.81;769.81;753.55;758.12;34432958.681702
GRODA;D;19/11/24;000000;758.09;759.72;738.02;739.58;42685352.936359
GRODA;D;20/11/24;000000;740.13;747.06;722.68;731.06;36741876.249945
GRODA;D;21/11/24;000000;731.03;733.79;715.13;730.69;51020202.3531
GRODA;D;22/11/24;000000;730.67;733.56;725.62;728.63;31106284.016721
GRODA;D;25/11/24;000000;728.6;730.32;708.8;710.71;32584444.476292
GRODA;D;26/11/24;000000;710.68;716.36;688.02;693.46;42714430.776512
GRODA;D;27/11/24;000000;693.44;704.54;674.61;703.5;52282029.224287
GRODA;D;28/11/24;000000;703.47;709.9;690.69;706.18;33229010.603493
GRODA;D;29/11/24;000000;706.15;714.78;702.96;706.38;40100230.558188
GRODA;D;02/12/24;000000;706.59;717.37;706.59;716.6;27958159.149165
GRODA;D;03/12/24;000000;716.87;717.52;695.26;698.25;30408324.397855
GRODA;D;04/12/24;000000;698.22;705.19;680.34;684.13;33406131.773698
GRODA;D;05/12/24;000000;684.1;699.89;676.73;698.14;41399997.668763
GRODA;D;06/12/24;000000;699.03;705.24;693.54;702.04;28487381.479101
GRODA;D;09/12/24;000000;702.05;717.39;702.05;713.79;28167531.87709
GRODA;D;10/12/24;000000;713.77;714.03;698.03;700.33;27099766.316468
GRODA;D;11/12/24;000000;700.31;704.43;696.42;704.19;24075040.360019
GRODA;D;12/12/24;000000;704.19;708.27;689.89;690.36;25223376.691584
GRODA;D;13/12/24;000000;696.21;696.25;688.81;693.91;20327600.964326
GRODA;D;16/12/24;000000;693.89;693.89;673.38;674.61;30702232.640623
GRODA;D;17/12/24;000000;674.58;682.89;672.52;681;25163408.763131
GRODA;D;18/12/24;000000;680.97;695.58;680.97;694.59;26550558.888557
GRODA;D;19/12/24;000000;694.95;704.45;692.97;696.17;44071084.123373
GRODA;D;20/12/24;000000;696.15;748.48;695.03;747.65;66785964.96683
GRODA;D;23/12/24;000000;745.21;781.05;745.21;759.89;51074228.306623
GRODA;D;24/12/24;000000;759.86;759.86;743.39;743.71;33381452.482519
GRODA;D;25/12/24;000000;743.68;762.29;741.37;760.54;39218969.498464
GRODA;D;26/12/24;000000;760.52;768.22;758.86;764.04;34337363.94966
GRODA;D;27/12/24;000000;763.69;768.88;763.56;768.29;22043103.423676
GRODA;D;28/12/24;000000;768.73;779.23;768.73;778.01;47618103.138088
GRODA;D;30/12/24;000000;777.94;799.3;777.94;797.7;31827504.700623
GRODA;D;03/01/25;000000;797.7;797.7;783.01;786.44;19923926.942802
GRODA;D;06/01/25;000000;786.43;789.24;778.02;787.87;11360608.546537
GRODA;D;08/01/25;000000;787.87;796.18;785.34;794.28;16112539.377297
GRODA;D;09/01/25;000000;795.83;801.72;775.62;776.56;27165820.656401
GRODA;D;10/01/25;000000;776.87;797.59;772.3;793.6;39166568.683059
GRODA;D;13/01/25;000000;793.57;805.56;789.9;793.61;38292901.690122
GRODA;D;14/01/25;000000;793.71;796.81;787.25;796.4;25070459.589657
GRODA;D;15/01/25;000000;796.37;800.66;788.44;800.59;26589558.061295
GRODA;D;16/01/25;000000;800.62;807.68;799.11;802.17;29708882.186094
GRODA;D;17/01/25;000000;802.17;807.58;798.76;806.75;27298334.163263
GRODA;D;20/01/25;000000;806.72;814.96;797.76;799.86;33012555.766664
GRODA;D;21/01/25;000000;799.83;809.52;795.46;809.24;27128045.556853
GRODA;D;22/01/25;000000;809.21;819.05;804.45;809.16;30698711.433714
GRODA;D;23/01/25;000000;808.99;812.91;804.11;812.35;25468413.226599
GRODA;D;24/01/25;000000;812.32;817.89;810.39;815.6;25480166.979877
GRODA;D;27/01/25;000000;814.96;815.78;799.46;801.46;27511562.657855
GRODA;D;28/01/25;000000;802.36;815.92;796.26;813.42;27634153.855633
GRODA;D;29/01/25;000000;813.94;818.68;809.23;811.87;26794372.940862
GRODA;D;30/01/25;000000;813.59;818.61;812.13;818.52;26853791.472088
GRODA;D;31/01/25;000000;822.03;824.12;811.36;812.36;29540987.348025
GRODA;D;03/02/25;000000;809.73;811.89;804.62;809.5;26439040.987104
GRODA;D;04/02/25;000000;813.26;815;804.49;805.98;24925208.880262
GRODA;D;05/02/25;000000;805.52;816.07;799.07;814.62;32415045.288022
GRODA;D;06/02/25;000000;815.73;820.03;813.15;818.12;30207564.217734
GRODA;D;07/02/25;000000;820.14;822.58;813.62;815.63;33612731.27132
GRODA;D;10/02/25;000000;821.12;827.77;817.19;819.04;39224064.799598
GRODA;D;11/02/25;000000;821.47;833.53;820.8;833.4;39982835.835404
GRODA;D;12/02/25;000000;837.98;866.15;827;863.62;77534892.881913
GRODA;D;13/02/25;000000;869.88;878.16;852.78;864.48;65467731.535913
GRODA;D;14/02/25;000000;875.36;880.44;848.4;858.6;70711865.131541
GRODA;D;17/02/25;000000;871.06;883.99;870.3;883.99;48188699.627397
GRODA;D;18/02/25;000000;877.24;879.86;860.6;865.83;46843590.352042
GRODA;D;19/02/25;000000;872.54;879.88;861.48;878.15;32375512.254807
GRODA;D;20/02/25;000000;879.76;891.13;879.32;884.04;40793588.325513
GRODA;D;21/02/25;000000;888.04;890.08;874.45;883.89;29881993.454365
GRODA;D;24/02/25;000000;887.94;890.6;880.62;888.83;31455390.962597
GRODA;D;25/02/25;000000;892.23;895.51;888.24;892.95;44324072.553927
